date,keyword,total_count
2023-09-07,포켓몬빵,83
2023-09-08,포켓몬빵,84
2023-09-09,포켓몬빵,71
2023-09-10,포켓몬빵,90
2023-09-11,포켓몬빵,99
2023-09-12,포켓몬빵,85
2023-09-13,포켓몬빵,86
2023-09-14,포켓몬빵,82
2023-09-15,포켓몬빵,73
2023-09-16,포켓몬빵,75
2023-09-17,포켓몬빵,100
2023-09-18,포켓몬빵,96
2023-09-19,포켓몬빵,89
2023-09-20,포켓몬빵,80
2023-09-21,포켓몬빵,84
2023-09-22,포켓몬빵,70
2023-09-23,포켓몬빵,66
2023-09-24,포켓몬빵,104
2023-09-25,포켓몬빵,103
2023-09-26,포켓몬빵,101
2023-09-27,포켓몬빵,84
2023-09-28,포켓몬빵,81
2023-09-29,포켓몬빵,63
2023-09-30,포켓몬빵,82
2023-10-01,포켓몬빵,70
2023-10-02,포켓몬빵,87
2023-10-03,포켓몬빵,99
2023-10-04,포켓몬빵,100
2023-10-05,포켓몬빵,82
2023-10-06,포켓몬빵,83
2023-10-07,포켓몬빵,61
2023-10-08,포켓몬빵,70
2023-10-09,포켓몬빵,87
2023-10-10,포켓몬빵,85
2023-10-11,포켓몬빵,79
2023-10-12,포켓몬빵,79
2023-10-13,포켓몬빵,102
2023-10-14,포켓몬빵,58
2023-10-15,포켓몬빵,93
2023-10-16,포켓몬빵,99
